date;tmaxrec;ps;Mrf;tavg;Swet;Snowmelt;Snowaccu;Sdry;Sdepth;tminrec;M;preciprec;Sdepth_cm
2005-12-22;-0.5;121.92600205630671;0.1430000055;-13.80000055;0.0;0.0;1.3;24.32900004495;0.1969499340616728;-0.5;0.0;0.0;19.69499340616728
2005-12-23;0.0;123.52885600526086;0.0445000005;-3.95000005;0.0;0.0;0.6999999666666665;25.073500012116668;0.20001093504710601;-0.5;0.0;1.3999999333333333;20.001093504710603
2005-12-24;-0.5;125.36064593774049;0.0420000005;-3.70000005;0.0;0.0;2.2;27.315500012616667;0.2180107163461639;-0.5;0.0;0.0;21.801071634616388
2005-12-25;-0.5;125.29429961252136;0.0395000005;-3.45000005;0.0;0.0;6.3000002;33.655000213116665;0.2766505040192406;-0.5;0.0;0.0;27.665050401924056
2005-12-26;-0.5;121.65168587864208;0.0439999985;-3.8999998499999995;0.0;0.0;4.3000002;37.99900041161666;0.31411749593885574;-0.5;0.0;0.0;31.411749593885574
2005-12-27;-0.5;120.97065875952775;0.1;-9.5;0.0;0.0;0.0;38.099000411616665;0.3078351460200786;-0.5;0.0;0.0;30.783514602007862
2005-12-28;-0.5;123.76429691082659;0.0775;-7.25;0.0;0.0;0.2;38.37650041161667;0.30367844309967706;-0.5;0.0;0.0;30.36784430996771
2005-12-29;-0.5;126.37215872125722;0.031000000000000003;-2.6;0.0;0.0;5.8000002;44.207500611616666;0.3556048762376835;-0.5;0.0;0.0;35.56048762376835
2005-12-30;-0.5;124.31635099983477;0.1155000055;-11.05000055;0.0;0.0;7.0999999;51.42300051711667;0.41949277771292987;-0.5;0.0;0.0;41.949277771292984
2005-12-31;-0.5;122.58375650106377;0.19100000000000003;-18.6;0.0;0.0;0.0;51.61400051711667;0.4111029221586713;-0.5;0.0;0.0;41.110292215867126
2006-01-01;-0.5;125.55006966648483;0.1085;-10.35;0.0;0.0;0.40000001;52.12250052711667;0.4068808638154979;-0.5;0.0;0.0;40.68808638154979
2006-01-02;-0.5;128.10260978690772;0.127499994;-12.2499994;0.0;0.0;0.0;52.25000052111667;0.3987432465391879;-0.5;0.0;0.0;39.87432465391879
2006-01-03;-0.5;131.03670337895394;0.111999999;-10.6999999;0.0;0.0;0.0;52.362000520116666;0.39076838160840416;-0.5;0.0;0.0;39.07683816084042
2006-01-04;-0.5;133.9975366087565;0.10199999950000001;-9.69999995;0.0;0.0;0.0;52.46400051961667;0.3829530139762361;-0.5;0.0;0.0;38.29530139762361
2006-01-05;-0.5;136.99853142524762;0.063499999;-5.8499999;0.0;0.0;4.8000002;57.32750071861667;0.42329395569671135;-0.5;0.0;0.0;42.329395569671135
2006-01-06;-0.5;135.43189064502405;0.06849999999999999;-6.35;0.0;0.0;1.4;58.79600071861667;0.42882807658277716;-0.5;0.0;0.0;42.88280765827771
2006-01-07;-0.5;137.1085615175834;0.14;-13.5;0.0;0.0;0.0;58.93600071861667;0.4202515150511216;-0.5;0.0;0.0;42.02515150511216
2006-01-08;-0.5;140.23982926378596;0.13949999999999999;-13.45;0.0;0.0;1.0;60.07550071861667;0.4218464847500992;-0.5;0.0;0.0;42.18464847500992
2006-01-09;-0.5;142.41081267799407;0.0664999985;-6.14999985;0.0;0.0;2.3;62.44200071711666;0.43640955505509726;-0.5;0.0;0.0;43.64095550550972
2006-01-10;-0.5;143.08119516135085;0.068;-6.300000000000001;0.0;0.0;0.0;62.51000071711666;0.4276813639539953;-0.5;0.0;0.0;42.76813639539953
2006-01-11;0.0;146.16021642654675;0.05149999895000001;-4.6499998950000005;0.0;0.0;1.160000020666666;63.721500736733326;0.43072773688158206;-0.5;0.0;4.6400001793333345;43.07277368815821
2006-01-12;0.0;147.93916267865512;0.0;1.050000045;6.25885588556796;0.007658160696195386;0.0;62.588558855679594;0.41445502144775503;-0.30000001;1.132941881053732;7.6999998;41.4455021447755
2006-01-13;0.0;166.1155280511573;0.0;3.4999998999999997;5.639344676600344;0.037293997510987026;0.0;56.393446766003436;0.3688719235078129;-0.2;6.195112089676156;4.558309793994214;36.88719235078129
2006-01-14;0.0;168.16891579250242;0.023000001000000003;-1.8000001;5.641644676700344;0.0;0.0;56.416446767003436;0.36149448503765663;-0.5;0.0;26.4;36.14944850376566
2006-01-15;-0.5;171.67092172163908;0.132000001;-12.7000001;5.509644675700344;0.0;0.0;56.54844676800344;0.3542645953369035;-0.5;0.0;0.0;35.426459533690355
2006-01-16;-0.5;175.17440992003986;0.132500006;-12.7500006;5.377144669700344;0.0;0.0;56.68094677400344;0.34717930343016545;-0.5;0.0;0.0;34.71793034301655
2006-01-17;-0.5;178.7493978775917;0.105499999;-10.0499999;5.271644670700344;0.0;0.0;56.78644677300344;0.34023571736156216;-0.5;0.0;0.0;34.023571736156214
2006-01-18;0.0;182.39734477305277;0.021500000999999998;-1.6500001;5.680794677400344;0.0;0.0;56.80794677400344;0.33343100301433093;-0.5;0.0;60.900002;33.34310030143309
2006-01-19;-0.5;187.41131114528665;0.04449999955;-3.949999955;5.636294677850344;0.0;0.0;56.85244677355344;0.3267623829540443;-0.5;0.0;0.0;32.67623829540443
2006-01-20;0.0;191.23603178090474;0.034000001;-2.9000001;5.798644677455344;0.0;1.0999999999999999;57.986446774553436;0.33122713529496345;-0.5;0.0;2.2;33.122713529496345
2006-01-21;-0.40000001;192.5720590349793;0.07250000005;-6.7500000049999995;6.547894682760344;0.0;7.420000053;65.47894682760344;0.3988025931190642;-0.5;0.0;8.479999947;39.88025931190642
2006-01-22;-0.5;180.607756200973;0.1485;-14.35;6.399394682760343;0.0;0.2;65.82744682760344;0.3928265412566829;-0.5;0.0;0.0;39.282654125668294
2006-01-23;-0.5;183.86446414568744;0.098500001;-9.3500001;6.300894681760344;0.0;0.69999999;66.62594681860344;0.39197001033154927;-0.5;0.0;0.0;39.197001033154926
2006-01-24;-0.5;186.0520947474485;0.050499999500000003;-4.54999995;6.700394682260343;0.0;2.2500000000000004;68.92644681810344;0.4066306101249183;-0.5;0.0;0.44999999999999973;40.66306101249183
2006-01-25;-0.5;185.98413306152963;0.040500000499999994;-3.55000005;7.299894691760342;0.0;5.76000009;74.72694690860344;0.4560979988224199;-0.5;0.0;0.6400000099999996;45.609799882241994
2006-01-26;-0.5;179.84477417604418;0.09949999999999999;-9.45;7.200394691760342;0.0;0.0;74.82644690860344;0.44697603884597154;-0.5;0.0;0.0;44.69760388459715
2006-01-27;-0.5;183.515075689841;0.1040000005;-9.90000005;7.0963946912603415;0.0;0.0;74.93044690910344;0.4380365180690521;-0.5;0.0;0.0;43.80365180690521
2006-01-28;0.0;187.2602813161643;0.012499998999999998;-0.7499998999999997;7.083894692260341;0.0;0.0;74.94294690810344;0.42927578770767105;-0.5;0.0;0.0;42.927578770767106
2006-01-29;-0.5;191.08191971037172;0.084;-7.9;6.999894692260342;0.0;0.0;75.02694690810344;0.42069027195351766;-0.5;0.0;0.0;42.069027195351765
2006-01-30;-0.5;194.9815507248691;0.0745000005;-6.95000005;6.925394691760341;0.0;2.0;77.10144690860344;0.43227646651444734;-0.5;0.0;0.0;43.227646651444736
2006-01-31;-0.5;194.38217925184108;0.0475;-4.25;6.877894691760342;0.0;3.5;80.64894690860343;0.45863093718415837;-0.5;0.0;0.0;45.86309371841584
2006-02-01;-0.5;190.84373622448916;0.038499999;-3.3499999;6.839394692760342;0.0;0.0;80.68744690760343;0.4494583184404752;-0.5;0.0;0.8787618753683192;44.94583184404752
2006-02-02;-0.5;194.73850635151953;0.041499999499999995;-3.64999995;6.797894693260342;0.0;0.0;80.72894690710343;0.4404691520716657;-0.5;0.0;0.0;44.04691520716657
2006-02-03;0.0;198.7127615831832;0.005500000500000002;-0.050000050000000185;8.073444690760345;0.0;0.0;80.73444690760344;0.4316597690302324;-0.5;0.0;20.200001;43.16597690302324
2006-02-04;0.0;205.73585487913257;0.0;1.4;7.873107760693415;0.009737579780861462;0.0;78.73107760693415;0.4132889938687663;-0.2;2.003369300669289;2.4370775361466124;41.32889938687663
2006-02-05;0.0;209.54873382165948;0.0020000000500000003;0.29999999499999996;7.873307760698416;0.0;0.0;78.73307760698415;0.40502321399139096;-0.5;0.0;28.299999;40.5023213991391
2006-02-06;-0.5;213.83067038108942;0.0539999991;-4.89999991;7.819307761598416;0.0;0.0;78.78707760608415;0.39692274971156316;-0.5;0.0;0.0;39.692274971156316
2006-02-07;-0.5;218.19456161335654;0.095999999;-9.0999999;7.723307762598416;0.0;0.0;78.88307760508415;0.3889842947173319;-0.5;0.0;0.0;38.898429471733195
2006-02-08;-0.5;222.6475118503638;0.133500005;-12.8500005;7.5898077575984155;0.0;0.0;79.01657761008416;0.3812046088229853;-0.5;0.0;0.0;38.12046088229853
2006-02-09;-0.5;227.19133862282024;0.1765;-17.15;7.413307757598416;0.0;0.0;79.19307761008416;0.3735805166465256;-0.5;0.0;0.0;37.35805166465256
2006-02-10;-0.5;231.8278965538982;0.17850000000000002;-17.35;7.234807757598416;0.0;0.0;79.37157761008416;0.36610890631359505;-0.5;0.0;0.0;36.6108906313595
2006-02-11;-0.5;236.55907811622268;0.17850000000000002;-17.35;7.056307757598416;0.0;0.0;79.55007761008416;0.35878672818732316;-0.5;0.0;0.0;35.87867281873231
2006-02-12;-0.5;241.38681440430884;0.151000005;-14.6000005;6.905307752598416;0.0;0.0;79.70107761508416;0.3516109936235767;-0.5;0.0;0.0;35.16109936235767
2006-02-13;-0.5;246.31307592276414;0.127499994;-12.2499994;6.777807758598416;0.0;0.89999998;80.72857758908415;0.3535787735511051;-0.5;0.0;0.0;35.35787735511051
2006-02-14;-0.5;247.48766581440353;0.0714999985;-6.6499998499999995;6.706307760098416;0.0;1.3;82.10007758758415;0.359507198080083;-0.5;0.0;0.0;35.9507198080083
2006-02-15;-0.5;247.02255148699484;0.053500001;-4.8500001;8.172807739098417;0.0;6.07999992;88.23357750858415;0.41311705331848136;-0.5;0.0;1.5199999800000006;41.31170533184814
2006-02-16;-0.5;233.36336390199966;0.0805;-7.55;8.23230773243175;0.0;4.059999806666666;92.37407731525082;0.44545471031877837;-0.5;0.0;0.13999999333333335;44.54547103187784
2006-02-17;-0.5;225.85098488617655;0.09899999995;-9.399999995;10.663974389853415;0.0;14.166666583333335;106.63974389853415;0.5782122819457362;-0.5;0.0;10.833333416666665;57.821228194573614
2006-02-18;-0.5;202.8731003320269;0.20750000000000002;-20.25;10.456474389853415;0.0;0.30000001;107.14724390853415;0.5696480364068215;-0.5;0.0;0.0;56.96480364068215
2006-02-19;-0.5;206.44979141892338;0.17300000000000001;-16.8;10.283474389853415;0.0;0.60000002;107.92024392853415;0.5642550758786851;-0.5;0.0;0.0;56.42550758786851
2006-02-20;-0.5;209.48631810589396;0.08099999950000002;-7.59999995;10.202474390353416;0.0;0.69999999;108.70124391803415;0.5599699742611114;-0.5;0.0;0.0;55.996997426111136
2006-02-21;-0.5;212.33945349531066;0.085;-8.0;10.117474390353415;0.0;2.3;111.08624391803416;0.5717705747758892;-0.5;0.0;0.0;57.177057477588924
2006-02-22;-0.5;211.97963598580515;0.08900000000000001;-8.4;10.028474390353415;0.0;0.40000001;111.57524392803415;0.5643351633803715;-0.5;0.0;0.0;56.43351633803715
2006-02-23;-0.5;215.48137739633387;0.07000000049999999;-6.50000005;9.958474389853414;0.0;4.5999999;116.24524382853416;0.599048459112764;-0.5;0.0;0.0;59.904845911276404
2006-02-24;-0.5;210.673637998009;0.10599999950000001;-10.09999995;9.852474390353414;0.0;0.30000001;116.65124383803416;0.5900674900305087;-0.5;0.0;0.0;59.00674900305087
2006-02-25;-0.5;214.38855786114715;0.184499995;-17.9499995;9.667974395353415;0.0;0.0;116.83574383303416;0.5782661402298985;-0.5;0.0;0.9956349850610205;57.82661402298985
2006-02-26;-0.5;218.76383455219096;0.1825;-17.75;9.485474395353416;0.0;0.0;117.01824383303416;0.5667008174253005;-0.5;0.0;0.0;56.67008174253005
2006-02-27;-0.5;223.2284026042765;0.16950000000000004;-16.450000000000003;9.315974395353416;0.0;0.30000001;117.48774384303417;0.5583668011767945;-0.5;0.0;0.0;55.83668011767945
2006-02-28;-0.5;227.0975243713281;0.161;-15.6;9.154974395353417;0.0;0.69999999;118.34874383303416;0.5541994650532586;-0.5;0.0;0.0;55.41994650532585
2006-03-01;-0.5;230.06828095031537;0.1675;-16.25;8.987474395353416;0.0;0.89999998;119.41624381303416;0.5521154755521934;-0.5;0.0;0.0;55.21154755521934
2006-03-02;-0.5;232.56677976643513;0.1249999995;-11.99999995;8.862474395853416;0.0;3.5;123.04124381253416;0.5760731660411496;-0.5;0.0;0.0;57.607316604114956
2006-03-03;-0.5;228.97042595274354;0.122499994;-11.7499994;8.739974401853416;0.0;0.30000001;123.46374381653416;0.5675517028203265;-0.5;0.0;0.0;56.75517028203265
2006-03-04;0.0;232.93687176239544;0.03499999905;-2.9999999049999997;8.704974402803417;0.0;0.0;123.49874381558416;0.5562006687639199;-0.5;0.0;0.0;55.620066876391995
2006-03-05;-0.5;237.69068547183215;0.062000000000000006;-5.7;8.642974402803418;0.0;0.0;123.56074381558416;0.5450766553886416;-0.5;0.0;1.0504013375278352;54.50766553886416
2006-03-06;0.0;242.54151578758376;0.0379999995;-3.29999995;8.604974403303418;0.0;0.0;123.59874381508416;0.5341751222808687;-0.5;0.0;0.0;53.41751222808687
2006-03-07;-0.5;247.49134264039165;0.08150000049999999;-7.65000005;8.523474402803418;0.0;0.0;123.68024381558416;0.5234916198352514;-0.5;0.0;0.0;52.349161983525136
2006-03-08;-0.5;252.54218636774658;0.0975;-9.25;8.425974402803417;0.0;0.0;123.77774381558416;0.5130217874385463;-0.5;0.0;0.949483239670507;51.30217874385463
2006-03-09;-0.5;257.69610853851685;0.0555000001;-5.05000001;11.123807743370083;0.0;3.1466667593333337;126.9799105750175;0.5342280192831088;-0.5;0.0;2.753333340666666;53.42280192831088
2006-03-10;0.0;258.51081061549655;0.0;1.7499999400000001;12.371938479233894;0.012612725072949497;0.0;123.71938479233893;0.5109307338244972;-0.5;3.2605257826785725;14.629728545861166;51.09307338244972
2006-03-11;0.0;266.35963402099765;0.0;3.900000005;11.480769617346077;0.03345735419570237;0.0;114.80769617346076;0.46725476495230484;0.0;8.911688618878173;4.367596887219233;46.72547649523048
2006-03-12;0.0;270.27753436328845;0.0;0.6999998999999999;11.428093903511327;0.001948949029701661;0.0;114.28093903511326;0.4559607206235571;-0.5;0.5267571383474884;3.529404532874776;45.59607206235571
2006-03-13;0.0;275.70145245561724;0.0;2.0;11.03111539625437;0.014398854402874944;0.0;110.31115396254368;0.432442651808211;-0.5;3.9697850725695814;2.351806881534607;43.2442651808211
2006-03-14;0.0;280.5973667292502;0.0;1.65;10.725297017523975;0.010898832811409836;0.0;107.25297017523974;0.41289496596063696;-0.5;3.0581837873039506;18.254767584757403;41.2894965960637
2006-03-15;-0.5;285.7343317767916;0.039499999;-3.4499999;10.685797018523974;0.0;0.0;107.29247017423974;0.40463706664142424;-0.5;0.0;0.0;40.46370666414242
2006-03-16;-0.5;291.56564467019547;0.047500000599999995;-4.25000006;10.638297017923975;0.0;0.0;107.33997017483973;0.39654432530859574;-0.5;0.0;0.0;39.65443253085957
2006-03-17;-0.5;297.5159639491791;0.078;-7.3;10.560297017923975;0.0;0.0;107.41797017483974;0.3886134388024238;-0.5;0.0;0.0;38.86134388024238
2006-03-18;-0.5;303.58771831548887;0.08300000049999999;-7.8000000499999995;10.477297017423975;0.0;0.0;107.50097017533973;0.38084117002637535;-0.5;0.0;0.0;38.084117002637534
2006-03-19;-0.5;309.78338603621313;0.0815;-7.65;10.395797017423975;0.0;0.2;107.78247017533972;0.37522434662584786;-0.5;0.0;0.0;37.522434662584786
2006-03-20;0.0;314.9536224273961;0.055;-5.0;10.340797017423975;0.0;0.0;107.83747017533973;0.3677198596933309;-0.5;0.0;0.0;36.77198596933309
2006-03-21;0.0;321.3812473748941;0.0175;-1.25;10.323297017423975;0.0;0.0;107.85497017533973;0.3603654624994643;-0.5;0.0;0.0;36.036546249946426
2006-03-22;0.0;327.94004834172864;0.0010000000000000009;0.3999999999999999;10.322297017423976;0.0;0.0;107.85597017533973;0.35315815324947497;-0.5;0.0;0.0;35.31581532494749
2006-03-23;0.0;334.632702389519;0.0;1.7500000950000003;10.438729310077527;0.010365624906937154;0.0;104.38729310077525;0.3357293652775483;-0.5;3.4686770745644866;1.7428787971926651;33.572936527754834
2006-03-24;0.0;342.01959758844987;0.0;3.0;9.741777960140025;0.020377526751438915;0.0;97.41777960140024;0.30863725122055846;0.0;6.96951349937501;2.7092114056989858;30.863725122055847
2006-03-25;0.0;347.20228079326;0.0;3.0999999;9.01360685372363;0.020972532344912212;0.0;90.1360685372363;0.2814919738512351;0.0;7.281711064163937;2.7145277369323373;28.149197385123507
2006-03-26;0.0;352.2291383105625;0.0;3.35000009;8.211760442842948;0.02276490851173393;0.0;82.11760442842947;0.25309722586247646;-0.5;8.018464108806832;2.839474798875863;25.309722586247645
2006-03-27;0.0;356.8959105081381;0.0;1.0999998999999998;8.042181555658818;0.004751494264607552;0.0;80.42181555658817;0.24328378708061937;-0.5;1.6957888718413083;0.9813438781857087;24.328378708061937
2006-03-28;0.0;363.6247124142793;0.0025;0.25;8.039681555658818;0.0;0.0;80.42431555658817;0.23841811133900698;-0.5;0.0;0.0;23.8418111339007
2006-03-29;0.0;371.04562491252995;0.0;2.1999998;7.557611613129869;0.0130663161071698;0.0;75.57611613129869;0.22058343300505703;-0.5;4.848199425289474;1.7834678333949943;22.058343300505705
2006-03-30;0.0;376.8811039518215;0.0;3.9499999500000005;6.5693167818715175;0.0262229870613171;0.0;65.69316781871517;0.1899487772836388;-0.5;9.88294831258352;3.063465572141824;18.99487772836388
2006-03-31;0.0;380.43142806169044;0.0;7.7;4.497639648869188;0.05445599338513082;0.0;44.97639648869188;0.1316938083528352;-0.5;20.716771330023285;5.825496893080359;13.16938083528352
2006-04-01;0.0;375.6747318371248;0.0;4.39999995;3.370540272723777;0.03000200121614966;0.0;33.70540272723777;0.09905793096962884;-0.51601517351631;11.270993761454116;11.463587538320636;9.905793096962883
2006-04-02;0.0;374.28545737876385;0.0;5.89999985;1.803122133015206;0.04187761262982757;0.0;18.03122133015206;0.055199159720408696;-1.2168133996726205;15.674181397085707;4.385877124922014;5.519915972040869
2006-04-03;0.0;359.3232861447698;0.0;2.45;1.2346563558899246;0.01582045470040172;0.0;12.346563558899245;0.0382747218255988;-0.8703516690464073;5.684657771252815;1.6924437894809894;3.8274721825598803
2006-04-04;0.0;354.8352350324807;0.0;2.45000005;0.6637464028664644;0.01608943804499011;0.0;6.637464028664643;0.021419789344096718;-0.5;5.709099530234602;15.185493248150209;2.141978934409672
2006-04-05;0.0;340.86284950058655;0.0025;0.25;0.6639964028664643;0.0;0.0;6.639964028664643;0.020991393557214785;-1.2110774579850667;0.0;3.8;2.0991393557214786
2006-04-06;0.0;347.9502402555223;0.0;2.70000005;0.014413218557015207;0.01866885287483688;0.0;0.14413218557015206;0.0019027128112336098;-0.9904864359438319;6.495831843094491;1.9088680745981177;0.19027128112336097
2006-04-07;6.4000001;83.32597709497502;0.0;2.60000005;0.0;0.07472502064571238;0.0;0.0;0.0;-1.2;6.2265353587461645;3.290271181123361;0.0
2006-04-08;4.5999999;0.0;0.0095000005;-0.4500000499999999;0.0;0.0;0.0;0.0095000005;0.0;-5.5;0.0;0.0;0.0
2006-04-09;6.5;0.0;0.0;2.35;0.0;0.0;0.0;0.0;0.0;-1.8;5.530676813737538;0.0;0.0
2006-04-10;12.0;0.0;0.0;4.5;0.0;0.0;0.0;0.0;0.0;-3.0;12.006880296899286;0.0;0.0
2006-04-11;14.9;0.0;0.0;6.45;0.0;0.0;0.0;0.0;0.0;-2.0;17.9321750390672;0.0;0.0
2006-04-12;16.6;0.0;0.0;9.05;0.0;0.0;0.0;0.0;0.0;1.5;25.87079555357911;0.0;0.0
2006-04-13;10.8;0.0;0.0;7.1999999500000005;0.0;0.0;0.0;0.0;0.0;3.5999999;20.352964144696905;5.0;0.0
2006-04-14;12.0;0.0;0.0;7.15;0.0;0.0;0.0;0.0;0.0;2.3;20.27985919186849;0.0;0.0
2006-04-15;6.0999999;0.0;0.0;4.9499999500000005;0.0;0.0;0.0;0.0;0.0;3.8;13.623059022481108;14.5;0.0
2006-04-16;5.4000001;0.0;0.0;3.95000005;0.0;0.0;0.0;0.0;0.0;2.5;10.601948752147878;5.5999999;0.0
2006-04-17;9.0;0.0;0.0;5.65;0.0;0.0;0.0;0.0;0.0;2.3;15.885691792512644;0.0;0.0
2006-04-18;12.4;0.0;0.0;7.15;0.0;0.0;0.0;0.0;0.0;1.9;20.588888832114932;0.0;0.0
2006-04-19;22.1;0.0;0.0;11.250000005;0.0;0.0;0.0;0.0;0.0;0.40000001;33.40503032193892;0.0;0.0
2006-04-20;13.5;0.0;0.0;8.65;0.0;0.0;0.0;0.0;0.0;3.8;25.417490657755824;0.0;0.0
2006-04-21;12.7;0.0;0.0;7.949999999999999;0.0;0.0;0.0;0.0;0.0;3.2;23.317514215725833;0.0;0.0
2006-04-22;16.299999;0.0;0.0;9.44999945;0.0;0.0;0.0;0.0;0.0;2.5999999;28.111168736657802;0.0;0.0
2006-04-23;14.6;0.0;0.0;10.59999995;0.0;0.0;0.0;0.0;0.0;6.5999999;31.833613316808652;12.6;0.0
2006-04-24;7.1999998;0.0;0.0;6.3499999;0.0;0.0;0.0;0.0;0.0;5.5;18.501528570388334;6.5999999;0.0
2006-04-25;8.3999996;0.0;0.0;3.4999997999999994;0.0;0.0;0.0;0.0;0.0;-1.4;9.520032840258287;3.9000001;0.0
2006-04-26;7.0;0.0;0.0;2.20000005;0.0;0.0;0.0;0.0;0.0;-2.5999999;5.412646668202959;5.0999999;0.0
2006-04-27;6.9000001;0.0;0.0;2.5000000499999997;0.0;0.0;0.0;0.0;0.0;-1.9;6.3886942707890135;0.0;0.0
2006-04-28;12.3;0.0;0.0;5.15;0.0;0.0;0.0;0.0;0.0;-2.0;14.901638536799096;0.0;0.0
2006-04-29;15.3;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;-1.3;20.89636804810086;0.0;0.0
2006-04-30;20.9;0.0;0.0;10.299999994999999;0.0;0.0;0.0;0.0;0.0;-0.30000001;31.60364044968531;0.0;0.0
2006-05-01;19.6;0.0;0.0;12.25000005;0.0;0.0;0.0;0.0;0.0;4.9000001;38.00839193537295;0.0;0.0
2006-05-02;10.2;0.0;0.0;8.4499999;0.0;0.0;0.0;0.0;0.0;6.6999998;25.793849098083225;12.2;0.0
2006-05-03;12.6;0.0;0.0;10.2000001;0.0;0.0;0.0;0.0;0.0;7.8000002;31.564927870669866;0.89999998;0.0
2006-05-04;20.799999;0.0;0.0;14.5499996;0.0;0.0;0.0;0.0;0.0;8.3000002;45.85322121849573;6.5;0.0
2006-05-05;19.799999;0.0;0.0;14.2499994;0.0;0.0;0.0;0.0;0.0;8.6999998;45.00211892482657;0.0;0.0
2006-05-06;14.7;0.0;0.0;9.30000005;0.0;0.0;0.0;0.0;0.0;3.9000001;28.881902759921537;7.8000002;0.0
2006-05-07;12.1;0.0;0.0;6.3;0.0;0.0;0.0;0.0;0.0;0.5;19.087976665877378;0.0;0.0
2006-05-08;18.4;0.0;0.0;10.45;0.0;0.0;0.0;0.0;0.0;2.5;32.833677537735916;0.0;0.0
2006-05-09;22.799999;0.0;0.0;14.44999945;0.0;0.0;0.0;0.0;0.0;6.0999999;46.15415448308372;0.0;0.0
2006-05-10;13.3;0.0;0.0;10.9;0.0;0.0;0.0;0.0;0.0;8.5;34.49733712762424;0.0;0.0
2006-05-11;17.9;0.0;0.0;13.7999999;0.0;0.0;0.0;0.0;0.0;9.6999998;44.22774665844747;0.0;0.0
2006-05-12;13.0;0.0;0.0;11.8;0.0;0.0;0.0;0.0;0.0;10.6;37.66931617289194;0.0;0.0
2006-05-13;20.9;0.0;0.0;15.100000099999999;0.0;0.0;0.0;0.0;0.0;9.3000002;48.7869094147775;0.0;0.0
2006-05-14;22.200001;0.0;0.0;15.7500006;0.0;0.0;0.0;0.0;0.0;9.3000002;51.07829236959779;0.0;0.0
2006-05-15;23.700001;0.0;0.0;15.7000004;0.0;0.0;0.0;0.0;0.0;7.6999998;51.02710690349799;0.0;0.0
2006-05-16;16.299999;0.0;0.0;13.2999995;0.0;0.0;0.0;0.0;0.0;10.3;43.065826777106935;4.5;0.0
2006-05-17;10.4;0.0;0.0;9.0499999;0.0;0.0;0.0;0.0;0.0;7.6999998;28.8289595768501;2.5;0.0
2006-05-18;12.0;0.0;0.0;9.45000005;0.0;0.0;0.0;0.0;0.0;6.9000001;30.241291710570618;0.0;0.0
2006-05-19;10.4;0.0;0.0;8.5499999;0.0;0.0;0.0;0.0;0.0;6.6999998;27.255987437377684;8.3000002;0.0
2006-05-20;11.8;0.0;0.0;10.0500001;0.0;0.0;0.0;0.0;0.0;8.3000002;32.3990566503739;2.7;0.0
2006-05-21;14.7;0.0;0.0;11.14999995;0.0;0.0;0.0;0.0;0.0;7.5999999;36.20058867457403;1.8;0.0
2006-05-22;13.2;0.0;0.0;9.89999995;0.0;0.0;0.0;0.0;0.0;6.5999999;32.01141790325279;0.0;0.0
2006-05-23;13.1;0.0;0.0;8.55;0.0;0.0;0.0;0.0;0.0;4.0;27.46362570366156;0.0;0.0
2006-05-24;17.200001;0.0;0.0;12.3500005;0.0;0.0;0.0;0.0;0.0;7.5;40.498514913317244;0.0;0.0
2006-05-25;16.4;0.0;0.0;11.0499999;0.0;0.0;0.0;0.0;0.0;5.6999998;36.11649867972241;0.80000001;0.0
2006-05-26;24.1;0.0;0.0;17.65;0.0;0.0;0.0;0.0;0.0;11.2;58.806238297658005;3.8;0.0
2006-05-27;25.0;0.0;0.0;17.3000002;0.0;0.0;0.0;0.0;0.0;9.6000004;57.696331976124945;0.0;0.0
2006-05-28;25.6;0.0;0.0;16.55;0.0;0.0;0.0;0.0;0.0;7.5;55.203558054884915;0.0;0.0
2006-05-29;19.6;0.0;0.0;16.450000000000003;0.0;0.0;0.0;0.0;0.0;13.3;54.93880873590029;1.4;0.0
2006-05-30;15.1;0.0;0.0;13.05;0.0;0.0;0.0;0.0;0.0;11.0;43.2874620301121;5.6999998;0.0
2006-05-31;28.799999;0.0;0.0;19.4499995;0.0;0.0;0.0;0.0;0.0;10.1;65.44865262089556;8.6999998;0.0
2006-06-01;22.9;0.0;0.0;17.95;0.0;0.0;0.0;0.0;0.0;13.0;60.34388220603272;1.2;0.0
2006-06-02;22.9;0.0;0.0;16.7;0.0;0.0;0.0;0.0;0.0;10.5;56.08829993138215;0.0;0.0
2006-06-03;15.9;0.0;0.0;12.95;0.0;0.0;0.0;0.0;0.0;10.0;43.15380953105119;3.0999999;0.0
2006-06-04;22.0;0.0;0.0;15.3499999;0.0;0.0;0.0;0.0;0.0;8.6999998;51.52782287363461;0.0;0.0
2006-06-05;25.1;0.0;0.0;16.9500001;0.0;0.0;0.0;0.0;0.0;8.8000002;57.13730823659227;0.0;0.0
2006-06-06;28.4;0.0;0.0;19.799999999999997;0.0;0.0;0.0;0.0;0.0;11.2;67.10001820391722;0.0;0.0
2006-06-07;17.799999;0.0;0.0;14.7999995;0.0;0.0;0.0;0.0;0.0;11.8;49.76060955822747;0.0;0.0
2006-06-08;15.7;0.0;0.0;13.55;0.0;0.0;0.0;0.0;0.0;11.4;45.44827073724507;1.8;0.0
2006-06-09;14.1;0.0;0.0;12.35;0.0;0.0;0.0;0.0;0.0;10.6;41.30048841718085;1.3;0.0
2006-06-10;14.6;0.0;0.0;12.899999999999999;0.0;0.0;0.0;0.0;0.0;11.2;43.247526744963736;9.8000002;0.0
